Sample in Buffer,Sample in Window,TRIGGER,CLK_SEQ/ADC_IN[7:0],CLK_SEQ/trigger_threshold[3:0],CLK_SEQ/pxl_addr_next[31:0],CLK_SEQ/adc_val_prev_frame[7:0],CLK_SEQ/diff[7:0],CLK_SEQ/adc_in_buf_2[7:0],CLK_SEQ/pxl_addr[31:0],CLK_SEQ/TRIGGER_OUT
562,562,0,105,3,6960,123,0,123,6959,0
563,563,0,126,3,6961,105,0,105,6960,0
564,564,0,123,3,6962,127,0,126,6961,0
565,565,0,122,3,6963,123,1,123,6962,0
566,566,0,128,3,6964,123,0,122,6963,0
567,567,0,118,3,6965,128,1,128,6964,0
568,568,0,114,3,6966,119,0,118,6965,0
569,569,0,123,3,6967,114,1,114,6966,0
570,570,0,116,3,6968,123,0,123,6967,0
571,571,0,112,3,6969,117,0,116,6968,0
572,572,0,128,3,6970,112,1,112,6969,0
573,573,0,106,3,6971,128,0,128,6970,0
574,574,0,126,3,6972,106,0,106,6971,0
575,575,0,121,3,6973,126,0,126,6972,0
576,576,0,115,3,6974,121,0,121,6973,0
577,577,0,129,3,6975,115,0,115,6974,0
578,578,0,127,3,6976,129,0,129,6975,0
579,579,0,114,3,6977,127,0,127,6976,0
580,580,0,127,3,6978,114,0,114,6977,0
581,581,0,127,3,6979,128,0,127,6978,0
582,582,0,117,3,6980,127,1,127,6979,0
583,583,0,114,3,6981,117,0,117,6980,0
584,584,0,119,3,6982,114,0,114,6981,0
585,585,0,118,3,6983,119,0,119,6982,0
586,586,0,117,3,6984,118,0,118,6983,0
587,587,0,118,3,6985,116,0,117,6984,0
588,588,0,107,3,6986,118,-1,118,6985,0
589,589,0,117,3,6987,107,0,107,6986,0
590,590,0,114,3,6988,117,0,117,6987,0
591,591,0,113,3,6989,115,0,114,6988,0
592,592,0,114,3,6990,113,1,113,6989,0
593,593,0,132,3,6991,115,0,114,6990,0
594,594,0,113,3,6992,132,1,132,6991,0
595,595,0,112,3,6993,112,0,113,6992,0
596,596,0,121,3,6994,112,-1,112,6993,0
597,597,0,115,3,6995,121,0,121,6994,0
598,598,0,105,3,6996,115,0,115,6995,0
599,599,0,129,3,6997,106,0,105,6996,0
600,600,0,112,3,6998,129,1,129,6997,0
601,601,0,113,3,6999,112,0,112,6998,0
602,602,0,117,3,7000,113,0,113,6999,0
603,603,0,120,3,7001,117,0,117,7000,0
604,604,0,126,3,7002,121,0,120,7001,0
605,605,0,110,3,7003,126,1,126,7002,0
606,606,0,112,3,7004,110,0,110,7003,0
607,607,0,111,3,7005,112,0,112,7004,0
608,608,0,112,3,7006,111,0,111,7005,0
609,609,0,99,3,7007,112,0,112,7006,0
610,610,0,122,3,7008,99,0,99,7007,0
611,611,0,130,3,7009,122,0,122,7008,0
612,612,0,119,3,7010,129,0,130,7009,0
613,613,0,127,3,7011,119,-1,119,7010,0
614,614,0,109,3,7012,127,0,127,7011,0
615,615,0,120,3,7013,110,0,109,7012,0
616,616,0,121,3,7014,121,1,120,7013,0
617,617,0,116,3,7015,121,1,121,7014,0
618,618,0,120,3,7016,117,0,116,7015,0
619,619,0,116,3,7017,120,1,120,7016,0
620,620,0,115,3,7018,116,0,116,7017,0
621,621,0,120,3,7019,115,0,115,7018,0
622,622,0,120,3,7020,121,0,120,7019,0
623,623,0,122,3,7021,120,1,120,7020,0
624,624,0,114,3,7022,121,0,122,7021,0
625,625,0,129,3,7023,114,-1,114,7022,0
626,626,0,120,3,7024,129,0,129,7023,0
627,627,0,124,3,7025,120,0,120,7024,0
628,628,0,124,3,7026,124,0,124,7025,0
629,629,0,121,3,7027,123,0,124,7026,0
630,630,0,118,3,7028,121,-1,121,7027,0
631,631,0,123,3,7029,118,0,118,7028,0
632,632,0,123,3,7030,123,0,123,7029,0
633,633,0,126,3,7031,124,0,123,7030,0
634,634,0,113,3,7032,126,1,126,7031,0
635,635,0,118,3,7033,113,0,113,7032,0
636,636,0,125,3,7034,118,0,118,7033,0
637,637,0,119,3,7035,124,0,125,7034,0
638,638,0,110,3,7036,119,-1,119,7035,0
639,639,0,121,3,7037,110,0,110,7036,0
640,640,0,116,3,7038,122,0,121,7037,0
641,641,0,119,3,7039,117,1,116,7038,0
642,642,0,120,3,7040,120,1,119,7039,0
643,643,0,113,3,7041,120,1,120,7040,0
644,644,0,117,3,7042,113,0,113,7041,0
645,645,0,121,3,7043,117,0,117,7042,0
646,646,0,116,3,7044,122,0,121,7043,0
647,647,0,127,3,7045,116,1,116,7044,0
648,648,0,125,3,7046,127,0,127,7045,0
649,649,0,118,3,7047,125,0,125,7046,0
650,650,0,121,3,7048,117,0,118,7047,0
651,651,0,116,3,7049,121,-1,121,7048,0
652,652,0,112,3,7050,117,0,116,7049,0
653,653,0,115,3,7051,112,1,112,7050,0
654,654,0,125,3,7052,115,0,115,7051,0
655,655,0,121,3,7053,125,0,125,7052,0
656,656,0,109,3,7054,121,0,121,7053,0
657,657,0,107,3,7055,109,0,109,7054,0
658,658,0,116,3,7056,108,0,107,7055,0
659,659,0,120,3,7057,115,1,116,7056,0
660,660,0,120,3,7058,120,-1,120,7057,0
661,661,0,120,3,7059,120,0,120,7058,0
662,662,0,118,3,7060,121,0,120,7059,0
663,663,0,105,3,7061,118,1,118,7060,0
664,664,0,123,3,7062,106,0,105,7061,0
665,665,0,118,3,7063,123,1,123,7062,0
666,666,0,124,3,7064,118,0,118,7063,0
667,667,0,114,3,7065,124,0,124,7064,0
668,668,0,129,3,7066,114,0,114,7065,0
669,669,0,121,3,7067,129,0,129,7066,0
670,670,0,123,3,7068,121,0,121,7067,0
671,671,0,113,3,7069,124,0,123,7068,0
672,672,0,142,3,7070,113,1,113,7069,0
673,673,0,112,3,7071,143,0,142,7070,0
674,674,0,118,3,7072,112,1,112,7071,0
675,675,0,121,3,7073,117,0,118,7072,0
676,676,0,119,3,7074,121,-1,121,7073,0
677,677,0,112,3,7075,120,0,119,7074,0
678,678,0,124,3,7076,113,1,112,7075,0
679,679,0,114,3,7077,124,1,124,7076,0
680,680,0,119,3,7078,114,0,114,7077,0
681,681,0,109,3,7079,119,0,119,7078,0
682,682,0,108,3,7080,109,0,109,7079,0
683,683,0,125,3,7081,108,0,108,7080,0
684,684,0,118,3,7082,125,0,125,7081,0
685,685,0,114,3,7083,119,0,118,7082,0
686,686,0,128,3,7084,114,1,114,7083,0
687,687,0,120,3,7085,128,0,128,7084,0
688,688,0,119,3,7086,120,0,120,7085,0
689,689,0,106,3,7087,119,0,119,7086,0
690,690,0,119,3,7088,106,0,106,7087,0
691,691,0,115,3,7089,120,0,119,7088,0
692,692,0,114,3,7090,115,1,115,7089,0
693,693,0,133,3,7091,115,0,114,7090,0
694,694,0,113,3,7092,133,1,133,7091,0
695,695,0,104,3,7093,113,0,113,7092,0
696,696,0,116,3,7094,104,0,104,7093,0
697,697,0,113,3,7095,115,0,116,7094,0
698,698,0,116,3,7096,112,-1,113,7095,0
699,699,0,123,3,7097,116,-1,116,7096,0
700,700,0,114,3,7098,123,0,123,7097,0
701,701,0,121,3,7099,114,0,114,7098,0
702,702,0,115,3,7100,121,0,121,7099,0
703,703,0,129,3,7101,115,0,115,7100,0
704,704,0,121,3,7102,129,0,129,7101,0
705,705,0,125,3,7103,121,0,121,7102,0
706,706,0,113,3,7104,125,0,125,7103,0
707,707,0,119,3,7105,113,0,113,7104,0
708,708,0,113,3,7106,120,0,119,7105,0
709,709,0,113,3,7107,113,1,113,7106,0
710,710,0,128,3,7108,113,0,113,7107,0
711,711,0,119,3,7109,128,0,128,7108,0
712,712,0,113,3,7110,119,0,119,7109,0
713,713,0,112,3,7111,113,0,113,7110,0
714,714,0,119,3,7112,112,0,112,7111,0
715,715,0,113,3,7113,119,0,119,7112,0
716,716,0,117,3,7114,113,0,113,7113,0
717,717,0,120,3,7115,117,0,117,7114,0
718,718,0,119,3,7116,120,0,120,7115,0
719,719,0,122,3,7117,119,0,119,7116,0
720,720,0,109,3,7118,122,0,122,7117,0
721,721,0,121,3,7119,109,0,109,7118,0
722,722,0,122,3,7120,121,0,121,7119,0
723,723,0,121,3,7121,122,0,122,7120,0
724,724,0,118,3,7122,121,0,121,7121,0
725,725,0,121,3,7123,118,0,118,7122,0
726,726,0,113,3,7124,121,0,121,7123,0
727,727,0,117,3,7125,113,0,113,7124,0
728,728,0,134,3,7126,117,0,117,7125,0
729,729,0,120,3,7127,134,0,134,7126,0
730,730,0,122,3,7128,120,0,120,7127,0
731,731,0,125,3,7129,122,0,122,7128,0
732,732,0,105,3,7130,125,0,125,7129,0
733,733,0,126,3,7131,105,0,105,7130,0
734,734,0,112,3,7132,127,0,126,7131,0
735,735,0,131,3,7133,112,1,112,7132,0
736,736,0,121,3,7134,130,0,131,7133,0
737,737,0,115,3,7135,121,-1,121,7134,0
738,738,0,116,3,7136,116,0,115,7135,0
739,739,0,118,3,7137,117,1,116,7136,0
740,740,0,118,3,7138,119,1,118,7137,0
741,741,0,112,3,7139,118,1,118,7138,0
742,742,0,122,3,7140,112,0,112,7139,0
743,743,0,124,3,7141,122,0,122,7140,0
744,744,0,112,3,7142,124,0,124,7141,0
745,745,0,115,3,7143,112,0,112,7142,0
746,746,0,113,3,7144,115,0,115,7143,0
747,747,0,126,3,7145,114,0,113,7144,0
748,748,0,118,3,7146,126,1,126,7145,0
749,749,0,111,3,7147,119,0,118,7146,0
750,750,0,119,3,7148,111,1,111,7147,0
751,751,0,118,3,7149,119,0,119,7148,0
752,752,0,123,3,7150,118,0,118,7149,0
753,753,0,127,3,7151,123,0,123,7150,0
754,754,0,121,3,7152,127,0,127,7151,0
755,755,0,121,3,7153,120,0,121,7152,0
756,756,0,110,3,7154,121,-1,121,7153,0
757,757,0,116,3,7155,110,0,110,7154,0
758,758,0,125,3,7156,116,0,116,7155,0
759,759,0,117,3,7157,125,0,125,7156,0
760,760,0,118,3,7158,117,0,117,7157,0
761,761,0,111,3,7159,118,0,118,7158,0
762,762,0,108,3,7160,112,0,111,7159,0
763,763,0,113,3,7161,108,1,108,7160,0
764,764,0,117,3,7162,112,0,113,7161,0
765,765,0,130,3,7163,117,-1,117,7162,0
766,766,0,118,3,7164,131,0,130,7163,0
767,767,0,117,3,7165,119,1,118,7164,0
768,768,0,108,3,7166,117,1,117,7165,0
769,769,0,113,3,7167,109,0,108,7166,0
770,770,0,130,3,7168,112,1,113,7167,0
771,771,0,126,3,7169,129,-1,130,7168,0
772,772,0,123,3,7170,126,-1,126,7169,0
773,773,0,109,3,7171,123,0,123,7170,0
774,774,0,128,3,7172,109,0,109,7171,0
775,775,0,130,3,7173,128,0,128,7172,0
776,776,0,116,3,7174,130,0,130,7173,0
777,777,0,121,3,7175,117,0,116,7174,0
778,778,0,118,3,7176,121,1,121,7175,0
779,779,0,122,3,7177,119,0,118,7176,0
780,780,0,130,3,7178,122,1,122,7177,0
781,781,0,122,3,7179,130,0,130,7178,0
782,782,0,114,3,7180,122,0,122,7179,0
783,783,0,115,3,7181,115,0,114,7180,0
784,784,0,125,3,7182,115,1,115,7181,0
785,785,0,111,3,7183,125,0,125,7182,0
786,786,0,113,3,7184,111,0,111,7183,0
787,787,0,123,3,7185,113,0,113,7184,0
788,788,0,112,3,7186,122,0,123,7185,0
789,789,0,118,3,7187,112,-1,112,7186,0
790,790,0,100,3,7188,118,0,118,7187,0
791,791,0,117,3,7189,100,0,100,7188,0
792,792,0,114,3,7190,118,0,117,7189,0
793,793,0,111,3,7191,114,1,114,7190,0
794,794,0,116,3,7192,111,0,111,7191,0
795,795,0,131,3,7193,116,0,116,7192,0
796,796,0,121,3,7194,131,0,131,7193,0
797,797,0,120,3,7195,121,0,121,7194,0
798,798,0,120,3,7196,120,0,120,7195,0
799,799,0,127,3,7197,120,0,120,7196,0
800,800,0,128,3,7198,127,0,127,7197,0
801,801,0,114,3,7199,128,0,128,7198,0
802,802,0,104,3,7200,114,0,114,7199,0
803,803,0,111,3,7201,104,0,104,7200,0
804,804,0,123,3,7202,111,0,111,7201,0
805,805,0,118,3,7203,123,0,123,7202,0
806,806,0,113,3,7204,118,0,118,7203,0
807,807,0,114,3,7205,113,0,113,7204,0
808,808,0,112,3,7206,114,0,114,7205,0
809,809,0,120,3,7207,112,0,112,7206,0
810,810,0,111,3,7208,120,0,120,7207,0
811,811,0,116,3,7209,111,0,111,7208,0
812,812,0,115,3,7210,115,0,116,7209,0
813,813,0,123,3,7211,115,-1,115,7210,0
814,814,0,120,3,7212,123,0,123,7211,0
815,815,0,120,3,7213,121,0,120,7212,0
816,816,0,113,3,7214,120,1,120,7213,0
817,817,0,111,3,7215,114,0,113,7214,0
818,818,0,122,3,7216,111,1,111,7215,0
819,819,0,115,3,7217,122,0,122,7216,0
820,820,0,112,3,7218,115,0,115,7217,0
821,821,0,113,3,7219,113,0,112,7218,0
822,822,0,117,3,7220,112,1,113,7219,0
823,823,0,126,3,7221,117,-1,117,7220,0
824,824,0,113,3,7222,126,0,126,7221,0
825,825,0,112,3,7223,114,0,113,7222,0
826,826,0,127,3,7224,112,1,112,7223,0
827,827,0,109,3,7225,127,0,127,7224,0
828,828,0,122,3,7226,109,0,109,7225,0
829,829,0,124,3,7227,122,0,122,7226,0
830,830,0,120,3,7228,124,0,124,7227,0
831,831,0,110,3,7229,120,0,120,7228,0
832,832,0,128,3,7230,110,0,110,7229,0
833,833,0,108,3,7231,128,0,128,7230,0
834,834,0,110,3,7232,108,0,108,7231,0
835,835,0,118,3,7233,110,0,110,7232,0
836,836,0,115,3,7234,118,0,118,7233,0
837,837,0,114,3,7235,115,0,115,7234,0
838,838,0,129,3,7236,115,0,114,7235,0
839,839,0,123,3,7237,130,1,129,7236,0
840,840,0,119,3,7238,123,1,123,7237,0
841,841,0,107,3,7239,119,0,119,7238,0
842,842,0,122,3,7240,107,0,107,7239,0
843,843,0,115,3,7241,123,0,122,7240,0
844,844,0,114,3,7242,115,1,115,7241,0
845,845,0,123,3,7243,114,0,114,7242,0
846,846,0,127,3,7244,123,0,123,7243,0
847,847,0,122,3,7245,127,0,127,7244,0
848,848,0,118,3,7246,122,0,122,7245,0
849,849,0,116,3,7247,118,0,118,7246,0
850,850,0,117,3,7248,116,0,116,7247,0
851,851,0,127,3,7249,117,0,117,7248,0
852,852,0,116,3,7250,127,0,127,7249,0
853,853,0,109,3,7251,116,0,116,7250,0
854,854,0,108,3,7252,109,0,109,7251,0
855,855,0,116,3,7253,109,0,108,7252,0
856,856,0,102,3,7254,116,1,116,7253,0
857,857,0,100,3,7255,102,0,102,7254,0
858,858,0,116,3,7256,100,0,100,7255,0
859,859,0,118,3,7257,116,0,116,7256,0
860,860,0,117,3,7258,118,0,118,7257,0
861,861,0,118,3,7259,117,0,117,7258,0
862,862,0,116,3,7260,118,0,118,7259,0
863,863,0,116,3,7261,116,0,116,7260,0
864,864,0,119,3,7262,116,0,116,7261,0
865,865,0,115,3,7263,119,0,119,7262,0
866,866,0,126,3,7264,115,0,115,7263,0
867,867,0,123,3,7265,126,0,126,7264,0
868,868,0,117,3,7266,123,0,123,7265,0
869,869,0,122,3,7267,117,0,117,7266,0
870,870,0,117,3,7268,121,0,122,7267,0
871,871,0,110,3,7269,118,-1,117,7268,0
872,872,0,116,3,7270,110,1,110,7269,0
873,873,0,114,3,7271,117,0,116,7270,0
874,874,0,116,3,7272,115,1,114,7271,0
875,875,0,118,3,7273,116,1,116,7272,0
876,876,0,122,3,7274,118,0,118,7273,0
877,877,0,124,3,7275,122,0,122,7274,0
878,878,0,112,3,7276,124,0,124,7275,0
879,879,0,127,3,7277,113,0,112,7276,0
880,880,0,122,3,7278,127,1,127,7277,0
881,881,0,113,3,7279,122,0,122,7278,0
882,882,0,116,3,7280,114,0,113,7279,0
883,883,0,121,3,7281,116,1,116,7280,0
884,884,0,123,3,7282,121,0,121,7281,0
885,885,0,103,3,7283,123,0,123,7282,0
886,886,0,118,3,7284,103,0,103,7283,0
887,887,0,123,3,7285,117,0,118,7284,0
888,888,0,114,3,7286,122,-1,123,7285,0
889,889,0,129,3,7287,114,-1,114,7286,0
890,890,0,128,3,7288,128,0,129,7287,0
891,891,0,124,3,7289,128,-1,128,7288,0
892,892,0,116,3,7290,124,0,124,7289,0
893,893,0,99,3,7291,116,0,116,7290,0
894,894,0,110,3,7292,99,0,99,7291,0
895,895,0,118,3,7293,110,0,110,7292,0
896,896,0,123,3,7294,118,0,118,7293,0
897,897,0,131,3,7295,123,0,123,7294,0
898,898,0,104,3,7296,131,0,131,7295,0
899,899,0,115,3,7297,104,0,104,7296,0
900,900,0,115,3,7298,115,0,115,7297,0
901,901,0,113,3,7299,115,0,115,7298,0
902,902,0,117,3,7300,113,0,113,7299,0
903,903,0,101,3,7301,117,0,117,7300,0
904,904,0,115,3,7302,100,0,101,7301,0
905,905,0,113,3,7303,115,-1,115,7302,0
906,906,0,106,3,7304,112,0,113,7303,0
907,907,0,101,3,7305,106,-1,106,7304,0
908,908,0,117,3,7306,101,0,101,7305,0
909,909,0,115,3,7307,117,0,117,7306,0
910,910,0,117,3,7308,115,0,115,7307,0
911,911,0,123,3,7309,117,0,117,7308,0
912,912,0,123,3,7310,123,0,123,7309,0
913,913,0,120,3,7311,123,0,123,7310,0
914,914,0,116,3,7312,120,0,120,7311,0
915,915,0,126,3,7313,117,0,116,7312,0
916,916,0,120,3,7314,127,1,126,7313,0
917,917,0,104,3,7315,120,1,120,7314,0
918,918,0,130,3,7316,104,0,104,7315,0
919,919,0,112,3,7317,130,0,130,7316,0
920,920,0,121,3,7318,112,0,112,7317,0
921,921,0,125,3,7319,121,0,121,7318,0
922,922,0,116,3,7320,125,0,125,7319,0
923,923,0,108,3,7321,117,0,116,7320,0
924,924,0,118,3,7322,109,1,108,7321,0
925,925,0,121,3,7323,119,1,118,7322,0
926,926,0,113,3,7324,121,1,121,7323,0
927,927,0,116,3,7325,113,0,113,7324,0
928,928,0,130,3,7326,116,0,116,7325,0
929,929,0,125,3,7327,130,0,130,7326,0
930,930,0,117,3,7328,125,0,125,7327,0
931,931,0,116,3,7329,116,0,117,7328,0
932,932,0,118,3,7330,115,-1,116,7329,0
933,933,0,104,3,7331,118,-1,118,7330,0
934,934,0,120,3,7332,104,0,104,7331,0
935,935,0,125,3,7333,120,0,120,7332,0
936,936,0,119,3,7334,125,0,125,7333,0
937,937,0,116,3,7335,119,0,119,7334,0
938,938,0,128,3,7336,116,0,116,7335,0
939,939,0,118,3,7337,127,0,128,7336,0
940,940,0,124,3,7338,119,-1,118,7337,0
941,941,0,116,3,7339,123,1,124,7338,0
942,942,0,116,3,7340,116,-1,116,7339,0
943,943,0,127,3,7341,117,0,116,7340,0
944,944,0,118,3,7342,127,1,127,7341,0
945,945,0,109,3,7343,118,0,118,7342,0
946,946,0,126,3,7344,109,0,109,7343,0
947,947,0,112,3,7345,126,0,126,7344,0
948,948,0,121,3,7346,112,0,112,7345,0
949,949,0,127,3,7347,121,0,121,7346,0
950,950,0,120,3,7348,127,0,127,7347,0
951,951,0,107,3,7349,120,0,120,7348,0
952,952,0,126,3,7350,108,0,107,7349,0
953,953,0,124,3,7351,126,1,126,7350,0
954,954,0,132,3,7352,124,0,124,7351,0
955,955,0,121,3,7353,132,0,132,7352,0
956,956,0,121,3,7354,121,0,121,7353,0
957,957,0,118,3,7355,121,0,121,7354,0
958,958,0,120,3,7356,118,0,118,7355,0
959,959,0,115,3,7357,120,0,120,7356,0
960,960,0,121,3,7358,115,0,115,7357,0
961,961,0,122,3,7359,121,0,121,7358,0
962,962,0,108,3,7360,122,0,122,7359,0
963,963,0,118,3,7361,108,0,108,7360,0
964,964,0,117,3,7362,118,0,118,7361,0
965,965,0,116,3,7363,117,0,117,7362,0
966,966,0,121,3,7364,116,0,116,7363,0
967,967,0,127,3,7365,122,0,121,7364,0
968,968,0,117,3,7366,127,1,127,7365,0
969,969,0,120,3,7367,117,0,117,7366,0
970,970,0,118,3,7368,120,0,120,7367,0
971,971,0,119,3,7369,119,0,118,7368,0
972,972,0,115,3,7370,119,1,119,7369,0
973,973,0,120,3,7371,116,0,115,7370,0
974,974,0,113,3,7372,120,1,120,7371,0
975,975,0,114,3,7373,113,0,113,7372,0
976,976,0,118,3,7374,114,0,114,7373,0
977,977,0,122,3,7375,118,0,118,7374,0
978,978,0,129,3,7376,121,0,122,7375,0
979,979,0,106,3,7377,129,-1,129,7376,0
980,980,0,111,3,7378,106,0,106,7377,0
981,981,0,123,3,7379,111,0,111,7378,0
982,982,0,120,3,7380,123,0,123,7379,0
983,983,0,117,3,7381,120,0,120,7380,0
984,984,0,128,3,7382,118,0,117,7381,0
985,985,0,109,3,7383,128,1,128,7382,0
986,986,0,116,3,7384,109,0,109,7383,0
987,987,0,119,3,7385,115,0,116,7384,0
988,988,0,119,3,7386,119,-1,119,7385,0
989,989,0,115,3,7387,119,0,119,7386,0
990,990,0,122,3,7388,116,0,115,7387,0
991,991,0,115,3,7389,122,1,122,7388,0
992,992,0,115,3,7390,115,0,115,7389,0
993,993,0,118,3,7391,115,0,115,7390,0
994,994,0,108,3,7392,118,0,118,7391,0
995,995,0,117,3,7393,108,0,108,7392,0
996,996,0,126,3,7394,118,0,117,7393,0
997,997,0,109,3,7395,126,1,126,7394,0
998,998,0,112,3,7396,109,0,109,7395,0
999,999,0,113,3,7397,112,0,112,7396,0
1000,1000,0,109,3,7398,112,0,113,7397,0
1001,1001,0,109,3,7399,109,-1,109,7398,0
1002,1002,0,102,3,7400,109,0,109,7399,0
1003,1003,0,123,3,7401,102,0,102,7400,0
1004,1004,0,108,3,7402,123,0,123,7401,0
1005,1005,0,120,3,7403,108,0,108,7402,0
1006,1006,0,124,3,7404,120,0,120,7403,0
1007,1007,0,118,3,7405,124,0,124,7404,0
1008,1008,0,118,3,7406,118,0,118,7405,0
1009,1009,0,108,3,7407,118,0,118,7406,0
1010,1010,0,122,3,7408,108,0,108,7407,0
1011,1011,0,119,3,7409,122,0,122,7408,0
1012,1012,0,119,3,7410,120,0,119,7409,0
1013,1013,0,121,3,7411,119,1,119,7410,0
1014,1014,0,118,3,7412,120,0,121,7411,0
1015,1015,0,125,3,7413,117,-1,118,7412,0
1016,1016,0,118,3,7414,125,-1,125,7413,0
1017,1017,0,106,3,7415,118,0,118,7414,0
1018,1018,0,125,3,7416,106,0,106,7415,0
1019,1019,0,124,3,7417,125,0,125,7416,0
1020,1020,0,113,3,7418,125,0,124,7417,0
1021,1021,0,118,3,7419,112,1,113,7418,0
1022,1022,0,120,3,7420,118,-1,118,7419,0
1023,1023,0,116,3,7421,120,0,120,7420,0
